ID,Date,Text
340,2020-05-08,kostarika uspješnija švedske borbi covid-19 kostarika država svijetu smrtnih slučajeva covid-19 latinoamerička zemlja najnižom stopom smrtnosti objašnjavate ovu situaciju pita španjolska redakcija bbc-a znamo potpunosti razloge kojih virus nekim zemljama širi drugim postoje elementi moraju podvučeni svega univerzalni zdravstveni sustav građanima omogućava lakši pristup zdravstvenim uslugama drugim latinoameričkim zemljama zatim temeljna uloga tzv ebaisa domova zdravlja primarnu njegu treba spomenuti kostarika rijetkih zemalja nemaju vojsku novac inače trošio vojsku troši druge stavke kvalitetno školstvo zdravstvo treba uzeti obzir disciplinu kostarikanaca poštivanju socijalne distance činjenice zemlja razliku drugih zemalja regiji problema vodoopskrbom pomoglo kostarika ima 5 milijuna stanovnika kostarika ima nizu razinu zagađenosti odnosu neke druge zemlje kostarika poznata visokoj razini kvalitete života čega nastao poznati slogan costa rica pura vida kostarika čisti život opuštenog pristupa nedostatka stresa ovoj državi amerika covid-19 kostarika rijeka švedska
341,2020-05-08,obrazovni stručnjaci upozoravaju višemjesečni prekid nastave koronavirusa utječe učenike cnn donosi članak kojem obrazovnim stručnjacima razgovara američki školarci nose učenjem daljinu koronavirusa sad trenutno najpogođenija zemlja koronavirusom milijun potvrđenih slučajeva zaraze 80 000 smrti prvašić konačno počeo savladavati čitanje napravio ogroman napredak rekla učiteljica jill marangoni mjesecima radila new yorku koronavirus zatvorio škole sedam tjedana kasnije zaboravio većinu riječi nazadovao osnovnim čitalačkim vještinama rekla marangoni cnn razočarajuće vidjeti iduće godine krenuti drugi razred zaostajati dvije godine marangoni obično ima 25 učenika razredu obzirom sad kuće trenutno 10 djece uočava drugi zaostaju učenju velik strah ljetni praznici mogli povećati zaostajanje učenju svim učenicima školska godina sad narušena karantenom razgovoru cnn stručnjaci područja obrazovanja rekli akademski gubici mogli posebno problematični učenike pohađaju osnovnu školu trebali procesu građenja temelja osnovnih vještina čitanje pisanje matematika trebaju nadograđivati godinama dolaze situacija mogla potencijalno zakinuti generaciju učenika vitalnoj fazi učenja jesen nastavnici učionicama suočiti problemom učenika različitim razinama predznanja djeca imaju poteškoće samostalnim savladavanjem školskog gradiva kuće koristeći postojeće podatke obično gradiva djeca zaborave nacionalnom uzorku pet milijuna učenika trećeg osmog razreda kuhfeld kolegica beth tarasawa predviđaju produljeno zatvaranje škola moglo potencijalno uzrokovati ozbiljne akademske poteškoće učenike imaju poteškoće prilagođavanjem učenje daljinu najgorem slučaju zadržati 70 predznanja ostvarenog čitanju 50 predznanja matematike kuhfeld kaže najveće posljedice mogle znanje matematike izgleda matematika roditelji raditi svojom djecom rekla matematiku roditelji doživljavaju predmet čije poučavanje zadužene škole uobičajeno nastave roditelji kuće djecom rade matematiku razliku čitanja kojim djeca roditelji bave školskih praznika učitelji roditelji rekli cnn-u djeca muče učenjem kuće njihove vještine pisanja nazaduju ovom periodu rekla marangoni proučava učenike prvog petog razreda petaši dobri pisanju školi nikad predali pisani rad provjerili ispravili predaju pisane radove nedostaju velika slova nedostaje interpunkcija… jednostavno im nedostaje kvaliteta imali školi jednostavno nemaju beth scott majka dvoje djece rekla brine može njena kćer pohađa 8 razred ima disleksiju dalje držati korak vršnjacima teško usredotočiti rad voditi usmjeravati kaže scott postigla velik napredak posljednjih pet šest godina sad zaostajati osjećam sad pomalo vraća godina unatrag ove godine počeli raditi redovnom školskom programu sad nastojimo držati korak ostatkom razreda zabrinuti roditelji učitelji djeca učenik drugog razreda pitao gospođice m mislite dopustiti upišem treći razred prisjetila marangoni napredujem dopustiti upišem treći razred učitelji rekli čak učenici imaju resurse raspolaganju bore usredotočavanjem učenje kuće trenutno pate djeca siromašnijih obitelji koronavirus povećava nejednakosti bile prisutne rekla sarah crichton predaje američku povijest učenicima 11 razreda rekla njeni učenici brooklynu new yorku imali roditelje oboljele koronavirusa morali brinuti mlađe braću sestru početku imali pristup računalu loš wi-fi onemogućilo učinkovito učenje daljinu želimo im ovoj situaciji prouzročiti dodatni stres situacija može povećati nejednakosti postignućima učenika poduzmu značajni koraci upozoravaju stručnjaci kufeld tarasawa kažu nadaju istraživanje potencijalnih gubitaka učenju pružiti uvid razmišljanje načinima trenutno ublažiti učinke produženog zatvaranja škola mnoge škole zatvorene kraja školske godine preorijentirale učenje daljinu radu objavljenom travnju preporučuju kreatori politika odgajatelji obitelji zajednice trebaju nastaviti rad pružanju podrške učenicima pogotovo matematici škole zatvorene sakupila brojne resurse roditelji koristiti kuće besplatnih tečajeva čitanja besplatnog pristupa udžbenicima matematike učitelji rekli zabrinuti učenike teška vemena spremni suoče izazovima čekaju jesen slučaj povratku školu jesen ljetnih praznika dio učenika ima praznine znanju nedostak potrebnih vještina rekla crichton mislim učitelji mojoj školi imaju iskustva pokušaju premošćivanja tih praznina najbolje koronavirus rijeka
342,2020-05-08,"36 novozaraženih 22 brača nacionalni stožer civilne zaštite objavio najnovije informacije koronavirusu hrvatskoj hrvatskoj protekla 24 sata imamo novodijagnosticiranih 36 oboljelih ukupno 1161 ukupan postotak nalaza 4,98 hospitaliziranih 184 četiri četiri 21 otpuštena bolnica ukupno oporavljenih 1689″ ministar zdravstva vili beroš beroš potvrdio 22 36 novozaraženih brača šef hrvatskog zavoda javno zdravstvo krunoslav capak kazao moguće cijeli otok brač stavi karantenu treba vidjeti može prekinuta komunikacija prijenos virusa vidimo moći ocijeniti treba brač staviti karantenu može prekinuti kontakt mjesta svakako odlučiti karantenu odgovorio capak rijeka"
343,2020-05-09,"koronavirus bijeloj kući pogoršava situacija brazilu brazil pojavljuje novo svjetsko žarište virusa infekcije koronavirusom udvostručile posljednja dva tjedna smrtnost premašuje britansku dužnosnici upozorili brojke vjerovatno veće obzirom nisku razinu testiranja španjolska portugal njemačka izvijestile sumnjama novim slučajevima karantena ublažena predsjednica europske središnje banke christine lagarde rekla političari moraju ujediniti borbi ekonomske štetnosti virusa vlada sad-a smanjila očekivanja značajnijeg ukidanja karantene škotska nicola sturgeon rekla zemlje otvorati neovisno ostatku zemlje američka nezaposlenost dosegla najvišu stopu velike depresije slučajevi porasli 2,3 pomoćnik američkog potpredsjednika mikea pencea pozitivno testiran koronavirus osobni asistent prve kćeri savjetnice bijele kuće ivanke trump mađioničar roy horn dueta siegfried roy umro zaražen koronavirusom osobna asistentica ivanke trump savjetnica bijele kuće kći predsjednika donalda trumpa pokazala pozitivne rezultate koronavirus prenosi cnn izvješće uslijedilo sati tajnica tisak američkog potpredsjednika mikea pencea katie miller ujedno supružnica najboljeg trumpovog savjetnika stephena millera identificirana pozitivna pence trump suprug jared kushner petak testirani negativno virus rijeka"
344,2020-05-09,15 novozaraženih olakšava prelazak granica kladionice ponedjeljka kina kazališta ministar zdravstva vili beroš izvijestio hrvatskoj protekla 24 sata zabilježeno 15 novih slučajeva zaraze koronavirusom ukupno 2176 slučajeva početka epidemije preminuo jedan bolesnik kbc osijek muškarac 1950 godište respiratoru božinović najavio dvije odluke stupiti snagu uvodi zabrana napuštanja mjesta prebivališta boravka braču trajanju 14 mijenja dosadašnja odluka privremenoj zabrani prelaska granica hrvatskim državljanima omogućuje ulazak hrvatsku odlazak inozemstvo postoje poslovni razlozi drugi gospodarski interes strani državljani moći ući hrvatsku strani državljani putuju neodgodivih osobnih razloga najavio božinović govorimo zemljama spomenuli eu donijela preporuku svim državama članicama smislu produženja zabrane dolazi trećih zemalja odluka odnosi države članice eu idu sastanke morati samoizolaciju smisla objasnio božinović sklopu svega toga mogući posebni bilateralni razgovori pojedinim državama govorimo turizmu svega onima važne imaju povoljnu epidemiološku situaciju olakšava dogovore omogućava krenemo važnom gospodarskom djelatnošću rh tiče hrvatskih državljana imaju prebivalište rh drugoj zemlji institut nužnih razloga osobne prirode moći ulaziti rh morat pridržavati preporuka im pismenoj formi dane graničnom prijelazu objasnio ulazimo treću fazu objaviti odluke toga tiču provest vlada zaključila sjednici odvijaju intenzivni razgovori dionicima predviđeni odluci dodao božinović razgovaramo ministarstvom kulture izradili preporuke sektor kulture umjetnosti vezani održavanje kulturnih manifestacija božinović dodao upute propisane koncerte snimanje filmova glazbenog sadržaja probe moći startati ponedjeljka kina kazališta koncerti 18 svibnja ponedjeljak moći raditi kladionice kazao božinović pripremili preporuke sprečavanje infekcije trgovačkim centrima objavljene brzo spremne zadnja lektura teksta reći nikakvih posebnih zahtjeva trgovine propisali pravila ugostiteljski objekti isto propisali pravila novo sva mjesta odmor centrima maknuti razloga okupljaju ugostiteljski objekti kvadraturi distanci moći odrediti primiti novo ograničili broj posjetitelja 15 kupaca 100 metara kvadratnih neto površine trgovina nalaze šoping centru centri morati kontrolirati broj ušli izašli centra gužve kazao krunoslav capak uzimani brisevi uzimane epidemiološke anamneze uzimati briseva vidjeti pozitivnih 54 kontakta veliki broj pazilo čemu govorili capak jedan problem pojavio slavonski brod imamo 5 novooboljelih saznalo ima tih švedskoj imaju simptome doneseni brisevi navečer znati situaciju dodao capak kazao braču uvedena potpuna karantena uvedena stroga propusnicama smjeti mjesta otoka propusnice kazao capak hup poslao zahtjev kojem traži neradna nedjelja postane neradni ponedjeljak čuo kazao božinović božinović najavio donesena odluka ukidanju propusnica idemo tom smjeru nadamo iznenaditi brač vrijedi novi režim 14 kazao rijeka
345,2020-05-09,novi trend americi korona party kojem mladi namjerno zaraze koronom postoje odlaze zabave zabavili drugi zaraze koronavirusom posljednje ludilo zavladalo sjedinjenim američkim državama vlasti podigle uzbunu uspona takozvanih covid-19 partijima zdravi gosti miješaju pozitivnima virus nadi zaraženi način postali imuni toga slobodno kretati trend pišu novine posebno širi državi washington početnoj točki izbijanju pandemije sad-u slučajevi premašili 15 tisuća zarađenih 834 žrtve neprihvatljivo neodgovorno rekla meghan debolt direktorica ureda zdravstvo namjerno izlagati infekciji rizično čine ostale zapravo ideja namjernoj zarazi nova praksa americi prošlosti podsjećaju promatrači mnogi roditelji vodili svoju djecu takozvane gozbe vodenih kozica doveli kontakt drugom djecom oboljela ideja covid-19 partijima pokrenula zdravstvene vlasti svijeta počele razmatrati ideju imunitetnim putovnicama dokumentu potvrdio odsutnost rizika zaraze osobe posjeduje omogućilo onima testirani pozitivno virus zatim oporavili putuju brže vrate posao centri kontrolu prevenciju bolesti cdc savezno tijelo bavi javnim zdravstvom sjedinjenim državama savjetuju covid-19 partija okupljaju mlade ljude izloženi zarazu većini slučajeva im ozdravljenje potrebna hospitalizacija postoji rizik ranjivije osobe zaraziti im ugroziti život korona party rijeka
346,2020-05-10,17 korone pgž 1 testirana pozitivno 17 zaraženih pgž protekla 24 sata testirana pozitivna koronavirus osobi samoizolaciji međuvremenu ozdravila trenutno stanje 21 zaražena 50 izliječenih rijeka
347,2020-05-11,9 novooboljelih brač stavili karantenu zatražili 77 prvog slučaja imamo 9 novooboljelih ukupno 2196 slučajeva testirano 46071 posljednja 24 sata 1169 preminuo muškarac 1936 godište koprivnice oporavljenih ukupno 1784 20 istaknuto tiskovnoj konferenciji kriznog stožera brača 7 novopozitivnih dvoje područja brodsko-posavske županije ravnatelj kbc-a rijeka izvijestio otpustili zadnjeg pozitivnog bolesnika bolnice stožeru komentirali razliku brača murtera podsjetimo murter svojedobno stavljen karantenu brač osnovna razlika murter zatražio karantenu otkrili odjednom 30 imaju temperaturu smatrali rasšiste situaciju moraju karanteni braču drugačije ove mjere mala stepenica karantene uzeta 102 brisa
348,2020-05-11,teorije zavjere padaju vodu novo otkriće sisavcu ključnom prijenos korone ljude otkriveno krijumčareni ljuskavci nose viruse usko povezane onima prožimaju svijet znanstvenici kažu prodaja životinja tržnicama divlje životinje trebala strogo zabranjena smanjio rizik budućih epidemija ljuskavci pangolini najčešći sisavci ilegalno prodavani koriste hrana tradicionalnoj medicini istraživanju objavljenom časopisu nature istraživači kažu postupanju tim životinjama potreban oprez tvrde potreban daljnji nadzor divljih pangolina razumjela uloga riziku budućeg prijenosa ljude dvije skupine koronavirusa povezanih virusom stoje ljudske pandemije identificirane malajskim pangolinima prokrijumčarenim kinu glavni istraživač dr tommy lam sveučilišta hong kongu uloga posredni domaćin izbijanja sars-cov-2 potvrđena prodaja ovih divljih životinja mokrim tržištima trebala strogo zabranjena izbjegli budući zoonotski prijenos životinja čovjeka bbc news šišmiši sadrže koronaviruse bliži ljudskom virusu jednom ključnom području dijelu pomaže virusu napadne stanice govori virusi izgledaju prilagođeni ljudima prisutni divljini ko-istraživač profesor edward holmes sveučilišta sydneyu svakodnevno uključeni šišmiši pangolini moguće upletene druge životinjske vrste točno virus preskočio divlje životinje šišmiša drugu životinju ljude šišmiši ljuskavci pomiješani točan slijed događaja poznat pronalaženje virusa krijumčarenim malezijskim pangolinima pokrenulo pitanje zarazili virusom dr lam šišmiš putu trgovine ljudima kinu njihovim rodnim staništima jugoistočnoj aziji konzervatori kažu pogubno otkriće dovelo daljnjeg progona ugroženog sisavca životinja velikoj koristi tradicionalnoj kineskoj medicini meso smatra delikatesom vrijeme međunarodna zajednica izvrši pritisak njihove vlade prekinu ilegalnu trgovinu divljinom rekla elisa panjang sveučilišta cardiff službenica očuvanje pangolina terenskom centru danau girang maleziji kina zabranila konzumiranje mesa divljih životinja epidemije slični potezi razmatraju vijetnamu profesor andrew cunningham londonskog zoološkog društva zsl važno žuriti zaključcima izvor otkrivenog koronavirusa nepoznat možda prirodni virus ljuskavca skočio druge vrste zarobljavanja smrti dr dan challender sveučilišta oxfordu poznato pangolini posjeduju različite sojeve koronavirusa prepoznavanje izvora sars-cov-2 važno razumijevanje nastanka trenutne pandemije sprečavanje sličnih događaja budućnosti ljuskavci rijeka
349,2020-05-11,županijski stožer novozaraženih samoizolaciji primorsko-goranskoj županiji novih zaraza koronavirusom ukupno 72 zaraženih početka pandemije 50 ozdravilo umrla 19 zaraženo kućnom liječenju jedan samoizolaciji objavio županijski stožer civilne zaštite prenosi radio rijeka ušli fazu suživota virusom ovisi građanima početku konferencije medije županijskog stožera civilne zaštite župan zlatko komadina situacija našoj županiji mirna kakva želimo bude ulasku fazu relaksacije potvrdio ravnatelj nastavnog zavoda javno zdravstvo primorsko-goranske županije vladimir mićović naglasio otvaranjem granica povećati broj kontakata dolazit zemalja lošijom epidemiološkom situacijom potrebno savjesti discipline građana trenutno županiji 19 zaraženih čega jedan pomorac kojemu zaraza otkrivena vikenda ima obavezu samoizolacije ostali kućnom liječenju mićović ostali moraju samoizolaciji polako popušta kuće javljaju epidemiolozima novinarsko pitanje mićović osvrnuo otvaranje državnih granica točno propisano uvjeti ušlo teritorij rh prvih 14 ulasku obaveze samoizolacije granične policije dobivaju letak pojašnjenjima moraju ograničiti kretanje izbjegavati kontakte onih nužnih provoditi pravilima moraju ponašati korektno situacija držati kontrolom naglasio mićović kbc-u rijeka otpuštaju posljednjeg pacijenta kovidom respiratoru bolnici pozitivnih pacijenata normalizira rad klinici infektologiju ravnatelj kbc-a rijeka davor štimac proteklog tjedna poliklinici pregledano 20 tisuća bolesnika radilo cijeli dan 6:30 otvaraju laboratoriji 22 sata završava magnet naglasio štimac dodao zahvaljujući značajno porasle liste čekanja sustav praktički vraćen normalu zaključio početak rada zdravstvenog sustava punom opsegu udvostručio potrebu zaštitnom opremom rekla županijska pročelnica zdravstvo đulija malatestinić najavila dolazak nove pošiljke maski vizira dezinficijensa ostale opreme dopremljene hrvatsku kine uspješno provode testiranja djelatnika socijalnoj skrbi dalje rade dva turnusa dodala malatestinić načelnik policijske uprave primorsko-goranske tomislav dizdar istaknuo povećanu frekvenciju prometa posebice liberaliziranog prometa građana naglasio policija mora kontrolirati ulaske izlaske županije dalje imamo obvezu nadzora samoizolacije ima onih drže rijeka
350,2020-05-11,"novi valovi koronavirusa zaustavljaju napore ponovno otvaranje svjetske ekonomije nova izbijanja bolesti covid-19 južnoj koreji njemačkoj kini povećavaju izazove kojim suočavaju vlade žele smanjiti socijalna ograničenja milijuni europljana pripremaju ponovno otvaranje svojih gospodarstava piše financial times francuska španjolska danska norveška velika britanija ukinuti donesene mjere suzbijanje širenja smrtonosnog virusa čelnici država regije nastoje ograničiti veću ekonomsku štetu španjolskoj polovice stanovništva ući fazu 1 izlaska zemlje zatvaranja omogućiti barovima restoranima poslužuju kupce ljudima okupljaju skupinama 10 međutim ograničenja ostati najteže pogođenim dijelovima zemlje uključujući madrid barcelonu španjolska dnevna smrtnost virusa pala nedjelju najnižu razinu zadnja dva mjeseca srednjoškolci vraćaju učionice norveške danska dopustiti trgovinama ponovno otvaranje svojih vrata francuska ponedjeljak započinje postupkom normalizacije čemu ukinuta oštrijih društvenih ograničenja poput zahtijevanja dopuštenja izlazak kuće službeno većini poduzeća omogućiti ponovno otvaranje uvjetom održati pravila socijalne distanciranja osoblje kupce velika britanija najteže pogođena zemlja svijetu sad-a pogledu smrtnih slučajeva ovog tjedna poduzeti prve oprezne korake ublažavanju zaključavanja građanima omogućeno neograničeno vježbanje otvorenom giuseppe conte talijanski premijer nedjelju zatvaranje zemlje moglo završiti ranije planirano rim pokušava ublažiti brutalnu recesiju uzrokovanu dva mjeseca zamrznutog gospodarstva dijelovi europe poduzimaju prve korake zatvaranja nove epidemije prisile vlade drugdje ponovo pooštre ograničenja gradske vlasti seula bile prisiljene zatvoriti barove klubove glavnom gradu južne koreje gomila novih slučajeva povezana gradskom četvrti gradu zemlja nedjelju izvijestila 34 nova slučaja kojih većina lokalno prenesena označilo nagli porast odnosu prošli tjedan zemlji lokalnih infekcija udaru vladu južnoj koreji dobila međunarodne pohvale masovna testiranja traženje visokotehnoloških rješenja društvenog distanciranja borbi onoga vrijeme najgore izbijanje bolesti kine moon jae-in predsjednik južne koreje nedjelju upozorio borba virusom izvor nacionalnog ponosa predstoji produženi rat najnoviji rast infekcija podigao svijest čak faze stabilizacije slične situacije ponovno pojaviti zatvorenom prepunom prostoru kineske vlasti nedjelju ponovo uklonile ograničenja gradu blizini granice sjevernom korejom zabilježila velik broj novih slučajeva međuvremenu njemačka zabilježila porast stope prosječnog broja svaki potvrđeni bolesnik koronavirusom zarazi drugu osobu 1 vlada angele merkel počela relaksiranjem zaustavljanja javnog života najvećem europskom gospodarstvu institutu robert koch broj r 1,1 subotu navečer tri okruga premašila vladino ograničenje 50 novih infekcija 10000 posljednjih sedam morati odgoditi izlazak karantene rijeka"
351,2020-05-13,"svjetska zdravstvena organizacija stavljanje covid-19 kontrolu možda trebati 4-5 godina moglo proći četiri pet godina pandemija covid-19 bude kontrolom rekla visoka dužnosnica svjetske zdravstvene organizacije globalno postoji 4,3 milijuna potvrđenih slučajeva koronavirusa broj smrtnih slučajeva približava brojci 300000 soumya swaminathan glavni znanstvenik svjetske zdravstvene organizacije who izjavila digitalnoj konferenciji global boardroom ft-a rekla mogli kontrolirati četiri pet godina rekla cjepivo čini najbolji izlaz ima nepoznanica njegovoj učinkovitosti sigurnosti njegovoj proizvodnji pravednoj distribuciji piše dailymail upitan komentarima trodnevnog brifinga who-a ženeve dr mike ryan vodi program zdravstvenih stanja organizacije može predvidjeti bolest nestati izdao upozorenje ublažavanju zaključavanja primjene odgovarajućih nadzora dodajući trebali čekati vidimo otvaranje zaključavanja djelovalo brojeći tijela mrtvačnici imamo novi virus prvi ulazi ljudsku populaciju teško predvidjeti nadvladati jasno mislim možda soumya aludira trenutačni broj zaraženi zapravo relativno nizak znanstvenik nedostatku cjepiva pokušavate izračunati vremena trebati zarazi dovoljno bolest postane endemska važno razjasniti virus može postati jedan endemski virus našim zajednicama virus možda nikad nestati hiv nestao pomirili virusom pronašli terapije pronašli metode prevencije osjećaju uplašeno nudimo dug zdrav život hiv-om nastavio mislim može predvidjeti bolest nestati imamo jednu veliku nadu pronađemo visoko učinkovito cjepivo možemo distribuirati svima trebaju svijetu možda pokušati ukloniti virus cjepivo morati visoko učinkovito morat učiniti dostupnim svima morat koristiti podsjećajući necijepljenu populaciju bolesti poput ospica nastavio oprostite ciničan ovom planetu imamo savršeno učinkovitih cjepiva učinkovito koristili bolesti mogli ukloniti iskorijeniti učinili nedostajala volja nedostajalo odlučnosti uložimo zdravstvene sustave postigli toga znanost može smisliti cjepivo napraviti moramo napraviti dovoljno dobiti dozu moraju htjeti uzeti cjepivo svaki tih koraka prepun izazova međuvremenu zemlje ponovo otvaraju karantena dr ryan upozorava sustavi nadzora moraju uspostavljeni moglo proći tjedana dužnosnici doznaju širenje virusa ponovno ubrzava prijenos virusa ubrza nemate sustave otkrivali proći dani tjedni saznate pošlo zlu nastavio dogodi ponovno situaciji kojoj jedini odgovor karantena mislim toga bojimo začarani krug javnozdravstvene katastrofe slijedi ekonomska katastrofa slijedi katastrofa javnog zdravlja slijedi ekonomska katastrofa nastavio zdravstveni sustav dobije vrijeme oporavak može nositi drugim porastom slučajeva zdravstveni sustav može učiniti puta siguran puta ekonomski sustav može učiniti dr ryan dodao trebali čekati vidimo otvaranje uspjelo prebrojavanjem slučajeva odjeljenju intenzivne njege brojanjem tijela mrtvačnici način saznamo pošlo zlu način saznavanja povratka bolesti imati nadzor zajednici testirati znati problem vraća zatim mogućnosti prilagoditi mjere javnog zdravlja rijeka"
352,2020-05-13,new yorku stotinjak slučajeva rijetke bolesti pogađa djecu povezana koronavirusom djelatnici zdravstvu američke savezne države new york istražuju 100 slučajeva rijetke opasne upalne bolesti pogađa djecu naočigled povezana koronavirusom piše the new york times tri smrtna slučaja povezuju tom bolešću poznata pedijatrijski višesustavni upalni sindrom pvus uzrokuje život opasne upalne procese ključnim organima djeca stara pet 14 godina čine 57 posto pacijenata boluju spomenute bolesti gradonačelnik grada new yorka bill blasio grad zabilježio 52 slučaja bolesti dijeli neke simptome sindroma toksičnog šoka kawasakijeve bolesti deset slučajeva trenutno nalazi promatranju preminulima našli petogodišnjak new yorka sedmogodišnjak okruga westchester 18-godišnjakinja njujorške gradske četvrti long island dubinski uznemirujuća situacija utorak guverner savezne države new york andrew cuomo znam roditelji new yorka sjedinjenih američkih država jako brinu ovoga trebali brinuti smatra bolest povezana novim tipom koronavirusa guverner cuomo bolnice saveznoj državi new york prioritet trebale postaviti testiranje djece imaju simptome sindroma identični onima pojavljuju zaraze covidom-19 cuomo utorak savezna država new york zabilježila 195 novih smrtnih slučajeva covida-19 brojka veća zabilježena ponedjeljak broj smrtnih slučajeva saveznoj državi drugi dan redom manji 200 dječja bolest počela pojavljivati regiji new yorka proteklih tjedana liječnici znanstvenici pokušavaju utvrditi pogađa baš djecu djelatnici zdravstvu američke savezne države new jersey utorak rekli istražuju deset slučajeva povezuju pvus-om guverner savezne države connecticut ned lamont ponedjeljak potvrdio zabilježili tri slučaja oboljenja pvus-a utorak objavljeno šestero djece saveznoj državi oboljelo bolesti mislim rizik infekcije jako jako niskoj razini lamont aziji bolest uopće detektirana rijeka
353,2020-05-14,novozaraženih pgž posljednja 24 sata novih zaraženih koronavirusom pgž našoj regiji 17 zaraženo 54 ozdravilo
354,2020-05-14,8 novih slučajeva zaraze 7 povezano avionom švedske nacionalni stožer civilne zaštite objavljuje podatke vezane situaciju koronavirusom hrvatskoj podsjetimo hrvatskoj trenutno 2213 zaraženih koronavirusom 1834 oporavilo preminule ukupno 94 osobe maja grba-bujević izvijestila hrvatskoj protekla 24 sata zabilježeno 8 novih slučajeva zaraze koronavirusom ukupno 2221 zaraženih testirano 50348 čega 1603 posljednja 24 sata hospitaliziranih imamo 4 znači 146 bolničkom liječenju sedam pacijenata respiratoru ozdravljenih 1850 protekla 24 sata preminulih kazala grba-bujević epidemiološka situacija rh jako dobra vidite broj oboljelih zadržava jednoznamenkastoj brojci tiče broja umrlih odnosu broj stanovnika jedan najnižih europi svijetu pustili ovu novu normalu dopustili normalne gospodarske aktivnosti normalne aktivnosti naših građana situaciju pažljivo pratimo događa epidemiološki imamo novih slučajeva vezane djelatnosti pustili nemamo indicija trebamo razmatrati situaciju odnosu staro novi broj oboljelih vezan povratak radnika švedske ljude avionu 25 vraćali svega jedan slučaj zagrebu znamo način zarazila znati
355,2020-05-14,pokazuje lako virus širi restoranu postao viralan napravljen japanu pokazuje lako virusi širiti restoranima zaražena postao viralan eksperiment simulira atmosferu buffet restoranu brodu krstarenje provela javna radiotelevizija nhk suradnji zdravstvenim stručnjacima prikazuje 10 ulaze restoran čemu istaknuta zaražena svaki sudionik ide bifea uobičajeno radili obazirući moguću kontaminaciju kraju videa sudionici osvjetljavaju crnom lampicom osvjetljava zaraza proširila tvar koristi označavanje virusa može vidjeti hrani pribora jelo pladnjevima čak licima nekih sudionika
